title,episodes,type
Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,1.0,movie
Geisters Movie: Hikari no Shou,1.0,movie
Geisters Movie: Inochi no Shou,1.0,movie
Geisters: Fractions of the Earth,26.0,tv
Gekidol: Actidol Project,12.0,tv
Gekiganger 3: The Movie,1.0,ova
Gekijou Tanpen Macross Frontier: Toki no Meikyuu,1.0,movie
Gekikara Gag Gekijou: Tabasco Shower,2.0,ova
Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,1.0,movie
Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,1.0,ova
Genei wo Kakeru Taiyou: Fumikomenai Kokoro,1.0,special
Generation of Chaos III: Toki no Fuuin,2.0,ova
Generation of Chaos Next: Chikai no Pendant,1.0,ova
"Genesis Climber Mospeada: Love, Live, Alive",1.0,ova
Genji Fantasy: Neko ga Hikaru Genji ni Koi wo Shita,1.0,special
Genjitsu no Rimuru: Sunshine in the Slime,2.0,ona
Genjitsu no Yohane: Sunshine in the Mirror,13.0,tv
Genki Bakuhatsu Ganbaruger: Hyakka,1.0,ova
Genki Genki Non-tan: Deka Deka Arigatou,1.0,ova
Genki Genki Non-tan: Obake Mura Meiro,1.0,ova
Genki Genki Non-tan: Spoon Tan Tan Tan,1.0,ova
Genki Genki Non-tan: Utaou! Christmas,1.0,ova
Genma Taisen: Shinwa Zenya no Shou,13.0,tv
Genroku Koi Moyou: Sankichi to Osayo,1.0,movie
Gensou Mangekyou: The Memories of Phantasm,18.0,ova
Gensou Sangokushi: Tengen Reishinki,12.0,tv
Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,1.0,movie
Gensoumaden Saiyuuki: Kibou no Zaika,1.0,ova
Geo Mecha: Beast Guardian,26.0,tv
Geo Mecha: Captain Dino,26.0,tv
Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,4.0,ova
Geobreeders: File-X Chibi Neko Dakkan,3.0,ova
Geugjangpan Tobot: Lobosgundan-ui Seubgyeog,1.0,movie
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,7.0,ova
Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,2.0,ova
Gift: Eternal Rainbow,12.0,tv
Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,1.0,special
Gifuu Doudou!!: Kanetsugu to Keiji,25.0,tv
Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,1.0,movie
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,1.0,movie
Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,12.0,movie
Ginga Eiyuu Densetsu: Die Neue These - Kaikou,12.0,tv
Ginga Eiyuu Densetsu: Die Neue These - Sakubou,12.0,movie
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,4.0,movie
Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,4.0,movie
Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,4.0,movie
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,1.0,movie
Ginga Hyouryuu Vifam: Chicago Super Police 13,1.0,special
Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,1.0,ova
Ginga Hyouryuu Vifam: Kieta 12-nin,1.0,ova
Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,1.0,movie
Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,1.0,special
Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,2.0,ova
Ginga Ojousama Densetsu Yuna: Shin'en no Fairy,3.0,ova
Ginga Tansa 2100-nen: Border Planet,1.0,special
Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,1.0,ova
Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,1.0,movie
Ginga Tetsudou 999: Diamond Ring no Kanata e,1.0,movie
Ginga Tetsudou 999: Eien no Tabibito Emeraldas,1.0,special
Ginga Tetsudou 999: Eternal Fantasy,1.0,movie
Ginga Tetsudou 999: Glass no Clair,1.0,movie
Ginga Tetsudou 999: Hoshizora wa Time Machine,1.0,movie
Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,5.0,ona
Ginga Tetsudou 999: Kieta Taiyoukei,1.0,movie
Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,1.0,special
Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,1.0,special
Ginga Tetsudou 999: Niji no Michishirube,1.0,movie
Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,1.0,special
Ginga Tetsudou Monogatari: Eien e no Bunkiten,24.0,tv
Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,4.0,ova
Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,1.0,movie
Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,1.0,special
Giniro no Olynsis: Tokito,12.0,tv
Gintama Movie 1: Shinyaku Benizakura-hen,1.0,movie
Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,1.0,movie
Gintama': Enchousen,13.0,tv
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,1.0,special
Gintama.: Porori-hen,13.0,tv
Gintama.: Shirogane no Tamashii-hen,12.0,tv
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,14.0,tv
Gintama: Dai Hanseikai,1.0,special
Gintama: Monster Strike-hen,2.0,ona
Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,1.0,special
Gintama: Shinyaku Benizakura-hen,1.0,special
Gintama: Shiroyasha Koutan,1.0,special
Gintama: The Final,1.0,movie
Gintama: The Final x Mameshiba,2.0,special
Gintama: The Semi-Final,2.0,special
Gintama: Yorinuki Gintama-san on Theater 2D,2.0,movie
Gintama°: Aizome Kaori-hen,2.0,ova
Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,1.0,special
Girls & Panzer Heartful Tank Disc: Fushou Akiyama Yukari no Sensha Kouza,1.0,special
Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,1.0,movie
Girls & Panzer Movie: Cinematic Concert - Fushou Akiyama Yukari no Sensha Kouza - Shoujun-hen,1.0,special
Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,1.0,ona
Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,6.0,special
Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,1.0,special
Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,1.0,ova
Girls & Panzer: Kore ga Hontou no Anzio-sen desu! - Fushou Akiyama Yukari no Sensha Kouza,1.0,special
Girls & Panzer: Nihon Senshadou Renmei News,2.0,special
Girls & Panzer: Saishuushou Part 1,1.0,movie
Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza,1.0,special
Girls & Panzer: Saishuushou Part 2,1.0,movie
Girls & Panzer: Saishuushou Part 2 Specials,3.0,special
Girls & Panzer: Saishuushou Part 3,1.0,movie
Girls & Panzer: Saishuushou Part 3 Specials,2.0,special
Girls & Panzer: Saishuushou Part 4,1.0,movie
Girls & Panzer: Saishuushou Part 5,1.0,movie
Girls & Panzer: Saishuushou Part 6,1.0,movie
Girls & Panzer: Shoukai Shimasu!,2.0,special
Girls Bravo: First Season,11.0,tv
Girls Bravo: Second Season,13.0,tv
Given: Uragawa no Sonzai,1.0,ova
Glass no Kamen desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,1.0,movie
Glass no Kamen: Sen no Kamen wo Motsu Shoujo,3.0,ova
Glass no Kantai: La Legende du Vent de l'Univers,24.0,tv
Glass no Kantai: La Legende du Vent de l'Univers Specials,2.0,special
Gloria: Kindan no Ketsuzoku,3.0,ova
"Go! Go! 575: Meippai ni, Hajiketeru?",1.0,special
Go! Go! Tokyo MER: Kinkyuujitai to Tatakau Nakama-tachi,20.0,ona
Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,1.0,movie
Go-chan.: Moko to Koori no Ue no Yakusoku,1.0,movie
Goal FH: Field Hunter,39.0,tv
Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,1.0,special
Goblin Slayer: Goblin's Crown,1.0,movie
God Eater Reso Nantoka Gekijou: Episode EX,2.0,ona
God Eater Reso Nantoka Gekijou: Nagerareta Shokupan,1.0,special
Godzilla 1: Kaijuu Wakusei,1.0,movie
Godzilla 2: Kessen Kidou Zoushoku Toshi,1.0,movie
Godzilla 3: Hoshi wo Kuu Mono,1.0,movie
Godzilla: S.P,13.0,tv
Gogo no Kouchou: Junai Mellow yori,1.0,ova
Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,3.0,ona
Gokujo.: Gokurakuin Joshikou Ryou Monogatari,12.0,tv
Gokujo.: Souda Onsen ni Ikou!!,1.0,special
Gokukoku no Brynhildr: Kara Sawagi,1.0,special
Golden Kamuy: Saishuushou,,tv
Golgo 13: Queen Bee,1.0,ova
"Gon Movie: Gon, the Little Fox",1.0,movie
Gongzhu Qian Qian: Liyi Pian,20.0,ona
Gongzhu Qian Qian: Xiaoyuan Pian,20.0,ona
Goodme: Citron Tea,1.0,ona
Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,1.0,special
Gothicmade: Hana no Utame,1.0,movie
Gou-chan.: Moko to Chinjuu no Mori no Nakama-tachi,1.0,movie
Goulart Knights: Evoked the Beginning Black,1.0,ova
Goulart Knights: Evoked the Beginning White,1.0,ova
Gra-P & Rodeo: Band wo P,1.0,special
Granblue Fantasy The Animation: Kabocha no Lantern,1.0,special
Grancrest Senki: Tsuisou,1.0,special
Graphillion: Kazoeage Oneesan wo Sukue,1.0,ona
Grappler Baki: Saidai Tournament-hen,24.0,tv
Gravitation: Lyrics of Love,2.0,ova
Gravity Daze The Animation: Ouverture,1.0,ova
Great Mazinger tai Getter Robo G: Kuuchuu Daigekitotsu,1.0,movie
Greek Roman Sinhwa: Olympus Guardian,39.0,tv
Greek Roman Sinhwa: Olympus Guardian (Movie),1.0,movie
Green Eyes: Ane Kyun! yori The Animation,1.0,ova
Green Green Thirteen: Erolutions,1.0,ova
Gregory Horror Show: The Bloody Karte,12.0,special
Gregory Horror Show: The Last Train,26.0,tv
Gregory Horror Show: The Second Guest,25.0,tv
Grenadier: Hohoemi no Senshi,12.0,tv
Grenadier: Hohoemi no Senshi Specials,6.0,special
Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,1.0,movie
Grey: Digital Target,1.0,movie
Grimm Douwa: Kin no Tori,1.0,movie
Grisaia no Meikyuu: Caprice no Mayu 0,1.0,special
Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,1.0,special
Grisaia: Phantom Trigger The Animation,2.0,movie
Grisaia: Phantom Trigger The Animation - Stargazer,1.0,movie
Grisaia: Phantom Trigger the Animation (TV),,tv
Grope: Yami no naka no Kotori-tachi,2.0,ova
Growlanser IV: Wayfarer of the Time,1.0,ova
Gu Xiong: Huo Qi,1.0,ona
Guaiwu Gongyu: Meihao Weilai,11.0,ona
Guaiwu Gongyu: Youqing Pianzhang,11.0,ona
Guaiwu Gongyu: Zhanxin Shenghuo,11.0,ona
Gudetama: Muhоu Chitai de Jiyuu mo Fujiyuu,18.0,ona
Gui Bao: Baoxiao Chuang Yuzhou,1.0,movie
Gui Ma Xiao Jingling: Kexue Changshi Bao Hulu,80.0,tv
Guilty Crown: 4-koma Gekijou,11.0,special
Guilty Crown: Kiseki - Reassortment,1.0,special
Guilty Crown: Lost Christmas - An Episode of Port Town,1.0,ova
Guitar wo Motta Shounen: Kikaider vs. Inazuman,1.0,special
Guli Donghua: Luoji Siwei Qimeng,59.0,ona
Guli Guli: Dongwu Shijie,30.0,ona
Guli Guli: Hao Xiguan,182.0,ona
Guli Guli: Yuanwang Ping,26.0,ona
Gundam Breaker: Battlogue,6.0,ona
Gundam Build Divers Re:Rise,13.0,ona
Gundam Build Divers Re:Rise 2nd Season,13.0,ona
Gundam Build Divers: Battlogue,1.0,ona
Gundam Build Fighters Try: Island Wars,1.0,special
Gundam Build Fighters: Battlogue,5.0,ona
Gundam Build Fighters: GM no Gyakushuu,1.0,ona
Gundam Neo Experience 0087: Green Divers,1.0,movie
Gundam: G no Reconguista,26.0,tv
Gundam: G no Reconguista - From the Past to the Future,1.0,special
Gundam: G no Reconguista Movie I - Ike! Core Fighter,1.0,movie
Gundam: G no Reconguista Movie II - Bellri Gekishin,1.0,movie
Gundam: G no Reconguista Movie III - Uchuu kara no Isan,1.0,movie
Gundam: G no Reconguista Movie IV - Gekitou ni Sakebu Ai,1.0,movie
Gundam: G no Reconguista Movie V - Shisen wo Koete,1.0,movie
Gundam: Mission to the Rise,1.0,special
Gunparade March: Arata Naru Kougunka,12.0,tv
Gunslinger Girl: Il Teatrino,13.0,tv
Gunslinger Girl: Il Teatrino OVA,2.0,ova
Gunslinger Stratos The Animation: Bunki/Futatsu no Mirai,1.0,special
Gunslinger Stratos The Animation: Kikan/Kaze no Yukue,1.0,ona
Guo Bao Tegong 4: Kai Zhi Hun,52.0,tv
Guo Bao Tegong: Shuiguo Da Taowang,1.0,movie
Guy: Youma Kakusei,2.0,ova
Gyakkyou Burai Kaiji: Hakairoku-hen,26.0,tv
Gyakkyou Burai Kaiji: Ultimate Survivor,26.0,tv
Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,1.0,ova
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",24.0,tv
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",23.0,tv
H2O: Footprints in the Sand,12.0,tv
Hachidori no Hito Shizuku: Watashi ni Dekiru koto,1.0,ova
"Hachigatsu no Cinderella Nine: Tsuzuku, Monogatari",1.0,special
Hagure Yuusha no Aesthetica: Hajirai Ippai,6.0,special
Haha Xiong Juchang: Diming Gushi,300.0,tv
Haha Xiong Juchang: Haidi Shijie,365.0,tv
Haha Xiong Juchang: Zhihui Da Jiangtang,365.0,tv
Haha Xiong Tonghuashijie: Qimiao Hua Shi,35.0,tv
Haha Xiong: Shikong Tanxian,14.0,tv
Hai Zhi Chuan Shugo: Mazu,1.0,movie
Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,1.0,special
Hai! Akko desu: Minna no Koutsuu Anzen,1.0,ova
Haidi Xiao Zongdui: Huoyan Zhi Huan,1.0,movie
"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",1.0,movie
Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,1.0,movie
Haikyuu!! Movie 1: Owari to Hajimari,1.0,movie
Haikyuu!! Movie 2: Shousha to Haisha,1.0,movie
Haikyuu!! Movie 3: Sainou to Sense,1.0,movie
Haikyuu!! Movie 4: Concept no Tatakai,1.0,movie
Haishang Si Lu: Nan Zhubao Bao,26.0,tv
Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,1.0,ova
Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,1.0,ova
Haiyoru! Nyaruani: Remember My Love(craft-sensei),11.0,tv
Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,1.0,special
Hajimari no Boukensha-tachi: Legend of Crystania,1.0,movie
Hajime no Ippo: Boxer no Kobushi,1.0,special
Hajime no Ippo: Champion Road,1.0,special
Hajime no Ippo: Mashiba vs. Kimura,1.0,ova
Hajime no Ippo: New Challenger,26.0,tv
Hajime no Ippo: Rising,25.0,tv
Hajimete no Eigo: Nippon Mukashibanashi,18.0,ova
Hajimete no Eigo: Sekai Meisaku Douwa,18.0,ova
Hajimete no Gal: Hajimete no Bunkasai,1.0,ova
Hakkenden: Touhou Hakken Ibun,13.0,tv
Hakkenden: Touhou Hakken Ibun 2nd Season,13.0,tv
Hakkiri Kotowarou: Yuukai Sare Nai zo!,1.0,ova
Hakoiri Shoujo: Virgin Territory,2.0,ova
Hakozume: Kouban Joshi no Gyakushuu,13.0,tv
Hakumei no Tsubasa: Expansion - Hoshi no Matsuri,1.0,ona
Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,1.0,special
Hakuouki Movie 1: Kyoto Ranbu,1.0,movie
Hakuouki Movie 2: Shikon Soukyuu,1.0,movie
Hakuouki: Hekketsuroku,10.0,tv
Hakuouki: Hekketsuroku - Kyoto Kaisouroku,1.0,special
Hakuouki: Otogisoushi,12.0,tv
Hakuouki: Otogisoushi Special,1.0,special
Hakuouki: Reimeiroku,12.0,tv
Hakuouki: Reimeiroku OVA,2.0,ova
Hakuouki: Sekkaroku,6.0,ova
Hakuouki: Shinkai - Kaze no Shou,1.0,ova
Hakyuu Houshin Engi: Kou-ke no Chi,1.0,special
Hallelujah: Unmei no Sentaku,1.0,ona
Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,1.0,special
Hamelin no Violin Hiki: The Movie,1.0,movie
Hana no Asukagumi! 2: Lonely Cats Battle Royale,1.0,ova
Hana no Joshi Announcer: Newscaster Etsuko,2.0,ova
Hana no Ko Lunlun: Konnichiwa Sakura no Kuni,1.0,movie
Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,1.0,movie
Hana no Zundamaru: Junk,3.0,ona
Hana to Alice: Satsujin Jiken,1.0,movie
Hana wa Saku: Touhoku ni Saku,1.0,special
Hana-Doll*: Reinterpretation of Flowering,,
Hanakappa Movie: Hanasake! Pakkaan♪ Chou no Kuni no Daibouken,1.0,movie
"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi",1.0,ova
Hanamaru Youchien: Panda Neko Taisou,8.0,special
Hanasaku Iroha Movie: Home Sweet Home,1.0,movie
Hanaukyou Maid-tai: La Verite,12.0,tv
"Hanayaka Nari, Waga Ichizoku: Kinetograph",2.0,ova
Hanbagui De Gushi: Zhengjiu Wangzi,52.0,tv
Hand Maid May: Akiramemasen,1.0,special
Hand Shakers: Go ago Go,1.0,special
Hangyakusei Million Arthur: Saraba Itoshi no Danchou,1.0,special
Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,1.0,ova
Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,1.0,ova
Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,1.0,ova
Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,1.0,ova
Hanma Baki: Son of Ogre,12.0,ona
Hanma Baki: Son of Ogre 2nd Season,,ona
"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.",1.0,ova
Hanyou no Yashahime: Sengoku Otogizoushi,24.0,tv
Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,24.0,tv
Haou Daikei Ryuu Knight: Adeu Legend Final,1.0,ova
Haou Daikei Ryuu Knight: Adeu Legend II,3.0,ova
Haou Taikei Ryuu Knight: Adeu Legend,13.0,ova
Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina,1.0,movie
Happiness!: Watarase Jun no Kareinaru Ichinichi,1.0,ova
Happy Birthday: Inochi Kagayaku Toki,1.0,movie
Happy Fuzi: Chao Neng Pao Dan,52.0,tv
Happy Fuzi: Yu Shui Jingang,26.0,tv
Happy Seven: The TV Manga,13.0,tv
Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,7.0,special
Happy☆Lesson: Hokahoka★Kanna to Futari Kiri,1.0,special
Harbor Light Monogatari: Fashion Lala yori,1.0,ova
Hare Tokidoki Buta: Noriyasu-kun no Hi no Youjin,1.0,ova
Hare Tokidoki Buta: Noriyasu-kun no Koutsuu Anzen,1.0,ova
Haru no Ashioto The Movie: Ourin Dakkan,1.0,ova
HaruChika: Haruta to Chika wa Seishun suru,12.0,tv
Harukana Receive: Yokoku,11.0,ona
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,3.0,ova
Harukanaru Toki no Naka de 3: Kurenai no Tsuki,1.0,special
Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,1.0,special
Harukanaru Toki no Naka de 3: Owarinaki Unmei,1.0,special
Harukanaru Toki no Naka de: Ajisai Yumegatari,2.0,ova
Harukanaru Toki no Naka de: Hachiyou Shou,26.0,tv
Harukanaru Toki no Naka de: Hachiyou Shou OVA,2.0,ova
Harukanaru Toki no Naka de: Hachiyou Shou Recap,1.0,special
Harukanaru Toki no Naka de: Hachiyou Shou Specials,8.0,special
Harukanaru Toki no Naka de: Maihitoyo,1.0,movie
Hasta Luego: Sayonara Tsuki no Neko,1.0,music
Hasu no Yousei: Bonyo Bonyo,1.0,special
Hataraku Saibou: Kaze Shoukougun,1.0,special
Hataraku Saibou: Necchuushou - Moshimo Pocari Sweat ga Attara,1.0,ona
"Hatena☆Illusion: Koi to Mahou no Illusion de, Muchuu Sasechaimasu! Special",1.0,special
Hato yo: Hiroshima no Sora wo,1.0,ova
Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,2.0,ova
Hatsujou Switch: Otosareta Shoujo-tachi - The Animation,1.0,ova
Hatsukoi Limited.: Gentei Shoujo,6.0,special
Hatsukoi Monster: Mou Chotto dake Tsuzukunja,1.0,ova
Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,1.0,ona
Hayabusa: Back to the Earth,1.0,movie
Hayabusa: Back to the Earth - Kikan,1.0,movie
Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,1.0,ova
Hayou no Tsurugi: Shikkoku no Mashou,2.0,ova
He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,3.0,ona
Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,1.0,movie
Heart no Kuni no Alice: Wonderful Wonder World,1.0,movie
Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... desu ka!?,1.0,movie
Heartwork: Symphony of Destruction,3.0,ova
Heat Guy J: Toriko - Angel,1.0,special
Heat Meat Up: Kokusan Sengen,1.0,music
Heavy Object: Dai 37 Kidou Seihi Daitai - Sakusen Kiroku,1.0,special
Hei Hei Yu Baibai: Qi Shan Xuexiao,30.0,tv
Hei Lian Da Baogong: Chidanzhongxin,42.0,tv
Hei Lian Da Baogong: Zhong Gan Yi Dan,42.0,tv
Heijoukyou: Yasukerashi Miyako,1.0,movie
Heisei Matsue Kaidan: Ayashi,2.0,ona
Heisei no Cinderella: Kiko-sama Monogatari,1.0,special
Helen Keller Monogatari: Ai to Hikari no Tenshi,1.0,movie
Helen to Tomoni: Anne Sullivan,1.0,ova
Hello Harinezumi: Satsui no Ryoubun,1.0,ova
Hello Kitty Twinkle☆Moonlight: Cuterium with Sanrio Characters,1.0,movie
Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai,1.0,ova
Hello Kitty to Miyou: Aesop Monogatari,4.0,ova
Hello Kitty to Miyou: Nihon Mukashibanashi,7.0,ova
Hello Kitty-tachi to Utaou! Kodomo no Uta Best Album: Timing,3.0,music
Hello Kitty-tachi to Utaou! Kodomo no Uta Best Album: Wa ni Natte Odorou,3.0,music
Hello Kitty-tachi to Utaou! Kodomo no Uta Best Album: Yume no Hiyoko,2.0,music
Hello Kitty-tachi to Utaou! Kodomo no Uta: Mary-san no Hitsuji,7.0,music
Hello Kitty-tachi to Utaou! Kodomo no Uta: Rock'n Omelette,3.0,music
Hello Kitty: Mahou no Mori no Ohimesama,1.0,movie
Hello Kitty: Ringo no Mori no Fantasy,13.0,tv
Hello Kitty: Ringo no Mori no Mystery,13.0,tv
Hello Kitty: Ringo no Mori to Parallel Town,27.0,tv
Hello! Pu Xingren: Ji Xun Tegong,26.0,tv
Hellsing: Digest for Freaks,1.0,ova
Hellsing: Psalm of the Darkness,1.0,special
Hellsing: The Dawn,3.0,special
Helter Skelter: Hakudaku no Mura,4.0,ova
Henkei Sakuhin Dai 5-ban: Rembrandt no Shudai ni yoru Henkei Kaitai to Saikousei,1.0,movie
Hentai Ouji to Warawanai Neko.: Henneko BBS,13.0,special
Hentatsu (TV): Oomisoka Tokubetsu-ban,1.0,special
Herlock Saga: Nibelung no Yubiwa,6.0,ova
Hermes: Ai wa Kaze no Gotoku,1.0,movie
Heroes: Battle Disk Densetsu,26.0,ona
"Hetalia Axis Powers Movie: Paint it, White",1.0,movie
Hetalia: The Beautiful World,20.0,ona
Hetalia: The Beautiful World Extra Disc,1.0,ova
Hetalia: The Beautiful World Specials,4.0,special
Hetalia: The World Twinkle,15.0,ona
Hetalia: The World Twinkle Extra Disc,1.0,ova
Hetalia: The World Twinkle Specials,3.0,special
Heya Camp△: Sauna to Gohan to Sanrin Bike,1.0,special
Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,1.0,ova
Hi no Tori 2772: Ai no CosmoZone,1.0,movie
Hi no Tori: Eden no Hana,,movie
Hi no Tori: Eden no Sora,,ona
Hi no Tori: Hagoromo-hen,1.0,movie
Hi no Tori: Houou-hen,1.0,movie
Hi no Tori: Kizuna-hen,1.0,special
Hi no Tori: Uchuu-hen,1.0,ova
Hi no Tori: Yamato-hen,1.0,ova
"Hi, Goodbye: Ai Zui Zhengui",80.0,ona
"Hi, Goodbye: Kuaile Chengzhang",80.0,ona
"Hi, Goodbye: Qimiao Shenghuo",80.0,ona
"Hi, Goodbye: Shuqi Qushi",80.0,ona
Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,1.0,movie
Hibike! Euphonium Movie 2: Todoketai Melody,1.0,movie
Hibike! Euphonium Movie 3: Chikai no Finale,1.0,movie
Hibike! Euphonium Movie: Photo Session e Youkoso,3.0,movie
Hibike! Euphonium: Ensemble Contest-hen,1.0,movie
Hibike! Euphonium: Kakedasu Monaka,1.0,special
Hibike! Euphonium: Suisougaku-bu no Nichijou,7.0,special
Hidamari Sketch: Chou Hidamatsuri Special,1.0,special
Hidamari Sketch: Sae Hiro Sotsugyou-hen,2.0,ova
Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,1.0,special
Hifuu Katsudou Kiroku: The Sealed Esoteric History,,ova
Higanjima X: Aniki,1.0,special
Higashi no Eden Movie I: The King of Eden,1.0,movie
Higashi no Eden Movie II: Paradise Lost,1.0,movie
Higashi no Eden: Air Communication,1.0,movie
Higashi no Eden: Falling Down,1.0,music
High & Low: G-Sword,5.0,tv
High & Low: G-Sword (Movie),5.0,movie
High & Low: G-Sword (Special),5.0,special
High & Low: G-Sword OVA,1.0,ova
High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,6.0,special
High School DxD BorN: Yomigaeranai Fushichou,1.0,ova
High School DxD Hero: Taiikukan-ura no Holy,1.0,special
"High School DxD New: Oppai, Tsutsumimasu!",1.0,ova
High School Mystery: Gakuen Nanafushigi,41.0,tv
High Score Girl: Extra Stage,3.0,ova
Highlander: The Search for Vengeance,1.0,movie
Highschool Aurabuster: Hikari no Mezame,3.0,ova
Highschool of the Dead: Drifters of the Dead,1.0,ova
High☆Speed! Movie: Free! Starting Days,1.0,movie
Higurashi no Naku Koro ni Kaku: Outbreak,1.0,ova
Higurashi no Naku Koro ni Special: Nekogoroshi-hen,1.0,special
Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,1.0,ova
Hijikata Toshizou: Shiro no Kiseki,1.0,ova
Hika Ryoujoku: Wana ni Hamatta Futari,1.0,ova
Hikari: Kariya wo Tsunagu Monogatari,1.0,special
Hikaru Genji: Paradise Ginga,1.0,music
Hikaru Genji: Taiyou ga Ippai,1.0,music
Hikaru no Go: Hokuto Hai e no Michi,1.0,special
Hikaru no Go: Memories,1.0,ova
